ID,date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,created_at,updated_at
7616,1970-11-11,Suriname,French Guiana,3,2,Friendly,Paramaribo,Suriname,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7617,1970-11-11,Wales,Romania,0,0,UEFA Euro qualification,Cardiff,Wales,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7618,1970-11-12,South Korea,Laos,4,0,King's Cup,Bangkok,Thailand,TRUE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7619,1970-11-12,Thailand,Hong Kong,2,1,King's Cup,Bangkok,Thailand,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7620,1970-11-13,Cambodia,Vietnam Republic,2,2,King's Cup,Bangkok,Thailand,TRUE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7621,1970-11-13,Indonesia,Malaysia,3,0,King's Cup,Bangkok,Thailand,TRUE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7622,1970-11-14,Laos,Singapore,3,0,King's Cup,Bangkok,Thailand,TRUE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7623,1970-11-14,Thailand,South Korea,0,0,King's Cup,Bangkok,Thailand,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7624,1970-11-15,Belgium,France,1,2,Friendly,Brussels,Belgium,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7625,1970-11-15,Bulgaria,Norway,1,1,UEFA Euro qualification,Sofia,Bulgaria,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7626,1970-11-15,Cyprus,Russia,1,3,UEFA Euro qualification,Nicosia,Cyprus,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7627,1970-11-15,Guinea,Senegal,1,0,Friendly,Conakry,Guinea,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7628,1970-11-15,Indonesia,Cambodia,4,1,King's Cup,Bangkok,Thailand,TRUE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7629,1970-11-15,Luxembourg,German DR,0,5,UEFA Euro qualification,Luxembourg,Luxembourg,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7630,1970-11-15,Madagascar,Mauritius,2,1,African Cup of Nations qualification,Antananarivo,Madagascar,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7631,1970-11-15,Malaysia,Vietnam Republic,2,1,King's Cup,Bangkok,Thailand,TRUE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7632,1970-11-15,Switzerland,Hungary,0,1,Friendly,Basel,Switzerland,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7633,1970-11-16,Hong Kong,Laos,4,2,King's Cup,Bangkok,Thailand,TRUE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7634,1970-11-16,South Korea,Singapore,4,0,King's Cup,Bangkok,Thailand,TRUE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7635,1970-11-18,South Korea,Malaysia,2,0,King's Cup,Bangkok,Thailand,TRUE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7636,1970-11-18,Thailand,Indonesia,2,1,King's Cup,Bangkok,Thailand,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7637,1970-11-18,Yugoslavia,Germany,2,0,Friendly,Zagreb,Yugoslavia,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7638,1970-11-20,Indonesia,Malaysia,1,3,King's Cup,Bangkok,Thailand,TRUE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7639,1970-11-20,Thailand,South Korea,0,1,King's Cup,Bangkok,Thailand,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7640,1970-11-21,Dominica,Saint Lucia,1,1,Windward Islands Tournament,St. George's,Grenada,TRUE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7641,1970-11-22,Benin,Togo,0,0,African Cup of Nations qualification,Porto Novo,Dahomey,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7642,1970-11-22,Congo,Nigeria,2,1,African Cup of Nations qualification,Brazzaville,Congo,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7643,1970-11-22,Greece,Germany,1,3,Friendly,Piraeus,Greece,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7644,1970-11-22,Grenada,Saint Vincent and the Grenadines,5,3,Windward Islands Tournament,St. George's,Grenada,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7645,1970-11-22,Ivory Coast,Gabon,1,0,African Cup of Nations qualification,Abidjan,Ivory Coast,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7646,1970-11-24,DR Congo,Uganda,1,0,African Cup of Nations qualification,Kinshasa,DR Congo,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7647,1970-11-24,Dominica,Saint Vincent and the Grenadines,0,1,Windward Islands Tournament,St. George's,Grenada,TRUE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7648,1970-11-25,Belgium,Denmark,2,0,UEFA Euro qualification,Bruges,Belgium,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7649,1970-11-25,England,German DR,3,1,Friendly,London,England,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7650,1970-11-25,Grenada,Saint Lucia,6,1,Windward Islands Tournament,St. George's,Grenada,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7651,1970-11-27,Grenada,Dominica,2,1,Windward Islands Tournament,St. George's,Grenada,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7652,1970-11-29,Mauritius,Madagascar,4,1,African Cup of Nations qualification,Port Louis,Mauritius,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7653,1970-12-02,Netherlands,Romania,2,0,Friendly,Amsterdam,Netherlands,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7654,1970-12-08,Italy,Republic of Ireland,3,0,UEFA Euro qualification,Florence,Italy,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7655,1970-12-09,Greece,Cyprus,1,1,Friendly,Piraeus,Greece,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7656,1970-12-10,Algeria,Morocco,3,1,African Cup of Nations qualification,Algiers,Algeria,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7657,1970-12-12,Niger,Mali,0,1,African Cup of Nations qualification,Niamey,Niger,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7658,1970-12-13,Turkey,Albania,2,1,UEFA Euro qualification,Istanbul,Turkey,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7659,1970-12-16,Greece,Switzerland,0,1,UEFA Euro qualification,Piraeus,Greece,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7660,1970-12-19,Senegal,Malawi,4,1,Friendly,Dakar,Senegal,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7661,1970-12-20,Malta,Switzerland,1,2,UEFA Euro qualification,Gżira,Malta,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7662,1970-12-27,Libya,Egypt,0,1,African Cup of Nations qualification,Tripoli,Libya,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7663,1970-12-27,Mali,Niger,3,1,African Cup of Nations qualification,Bamako,Mali,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7664,1970-12-27,Morocco,Algeria,3,0,African Cup of Nations qualification,Casablanca,Morocco,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7665,1971-01-03,Egypt,Libya,2,1,African Cup of Nations qualification,Cairo,Egypt,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7666,1971-01-08,Argentina,France,3,4,Friendly,Buenos Aires,Argentina,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7667,1971-01-10,Ghana,DR Congo,1,1,Friendly,Accra,Ghana,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7668,1971-01-13,Argentina,France,2,0,Friendly,Mar del Plata,Argentina,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7669,1971-01-28,Kuwait,Iraq,0,2,Friendly,Kuwait City,Kuwait,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7670,1971-01-31,Ghana,Sierra Leone,1,2,Friendly,Accra,Ghana,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7671,1971-02-02,Chile,German DR,0,1,Friendly,Santiago,Chile,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7672,1971-02-03,Belgium,Scotland,3,0,UEFA Euro qualification,Liège,Belgium,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7673,1971-02-03,Cyprus,Northern Ireland,0,3,UEFA Euro qualification,Nicosia,Cyprus,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7674,1971-02-03,Malta,England,0,1,UEFA Euro qualification,Gżira,Malta,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7675,1971-02-07,Ghana,Sierra Leone,1,2,Friendly,Accra,Ghana,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7676,1971-02-08,Uruguay,German DR,0,3,Friendly,Montevideo,Uruguay,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7677,1971-02-10,Uruguay,German DR,1,1,Friendly,Montevideo,Uruguay,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7678,1971-02-13,Nigeria,Sierra Leone,1,0,Friendly,Lagos,Nigeria,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7679,1971-02-17,Albania,Germany,0,1,UEFA Euro qualification,Tirana,Albania,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7680,1971-02-17,Belgium,Portugal,3,0,UEFA Euro qualification,Brussels,Belgium,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7681,1971-02-17,Mexico,Russia,0,0,Friendly,Guadalajara,Mexico,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7682,1971-02-20,Italy,Spain,1,2,Friendly,Cagliari,Italy,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7683,1971-02-20,Mexico,Russia,0,0,Friendly,Mexico City,Mexico,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7684,1971-02-21,Basque Country,Catalonia,1,2,Friendly,Bilbao,Spain,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7685,1971-02-24,Netherlands,Luxembourg,6,0,UEFA Euro qualification,Rotterdam,Netherlands,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7686,1971-02-28,El Salvador,Russia,0,1,Friendly,San Salvador,El Salvador,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7687,1971-03-01,Madagascar,Liberia,2,1,Friendly,Antananarivo,Madagascar,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7688,1971-03-04,Cameroon,Senegal,1,1,Friendly,Yaoundé,Cameroon,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7689,1971-03-07,Cameroon,Senegal,1,2,Friendly,Yaoundé,Cameroon,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7690,1971-03-07,Lesotho,Madagascar,1,2,Friendly,Maseru,Lesotho,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7691,1971-03-10,Senegal,Cameroon,3,0,Friendly,Dakar,Senegal,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7692,1971-03-14,Cameroon,Congo,7,1,Friendly,Yaoundé,Cameroon,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7693,1971-03-17,Spain,France,2,2,Friendly,Valencia,Spain,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7694,1971-03-18,Malawi,Zambia,5,4,Friendly,Zomba,Malawi,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7695,1971-03-20,Malawi,Zambia,1,3,Friendly,Blantyre,Malawi,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7696,1971-03-23,Malawi,Zambia,0,3,Friendly,Blantyre,Malawi,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7697,1971-03-24,Togo,Liberia,0,2,Friendly,Lomé,Togo,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7698,1971-03-28,Madagascar,Mauritius,3,0,Friendly,Antananarivo,Madagascar,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7699,1971-04-04,Austria,Hungary,0,2,Friendly,Vienna,Austria,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7700,1971-04-04,Yugoslavia,Netherlands,2,0,UEFA Euro qualification,Split,Yugoslavia,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7701,1971-04-07,Greece,Bulgaria,0,1,Friendly,Piraeus,Greece,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7702,1971-04-14,Haiti,Bahamas,8,0,Friendly,Port-au-Prince,Haiti,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7703,1971-04-21,England,Greece,3,0,UEFA Euro qualification,London,England,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7704,1971-04-21,Northern Ireland,Cyprus,5,0,UEFA Euro qualification,Belfast,Northern Ireland,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7705,1971-04-21,Portugal,Scotland,2,0,UEFA Euro qualification,Lisbon,Portugal,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7706,1971-04-21,Switzerland,Malta,5,0,UEFA Euro qualification,Lucerne,Switzerland,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7707,1971-04-21,Wales,Czechoslovakia,1,3,UEFA Euro qualification,Swansea,Wales,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7708,1971-04-21,Yugoslavia,Romania,0,1,Friendly,Novi Sad,Yugoslavia,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7709,1971-04-24,German DR,Luxembourg,2,1,UEFA Euro qualification,Gera,German DR,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7710,1971-04-24,Hungary,France,1,1,UEFA Euro qualification,Budapest,Hungary,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7711,1971-04-24,Sierra Leone,Gambia,3,1,Friendly,Freetown,Sierra Leone,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7712,1971-04-25,Turkey,Germany,0,3,UEFA Euro qualification,Istanbul,Turkey,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7713,1971-04-26,Tanzania,DR Congo,0,1,Friendly,Dar es Salaam,Tanzania,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7714,1971-04-28,Bulgaria,Russia,1,1,Friendly,Sofia,Bulgaria,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7715,1971-05-02,Guinea,Gambia,4,2,Friendly,Conakry,Guinea,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7716,1971-05-02,Indonesia,Vietnam Republic,9,1,Korea Cup,Seoul,South Korea,TRUE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7717,1971-05-02,Ivory Coast,Ghana,2,6,Friendly,Abidjan,Ivory Coast,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7718,1971-05-02,South Korea,Thailand,1,0,Korea Cup,Seoul,South Korea,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7719,1971-05-03,Burma,Chinese Taipei,2,0,Korea Cup,Seoul,South Korea,TRUE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7720,1971-05-03,Cambodia,Malaysia,1,3,Korea Cup,Seoul,South Korea,TRUE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7721,1971-05-05,Cambodia,Thailand,3,4,Korea Cup,Seoul,South Korea,TRUE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7722,1971-05-05,Switzerland,Poland,2,4,Friendly,Lausanne,Switzerland,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7723,1971-05-06,Burma,Vietnam Republic,2,0,Korea Cup,Seoul,South Korea,TRUE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7724,1971-05-06,South Korea,Malaysia,5,1,Korea Cup,Seoul,South Korea,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7725,1971-05-08,Burma,Indonesia,3,1,Korea Cup,Seoul,South Korea,TRUE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7726,1971-05-08,Malaysia,Thailand,4,1,Korea Cup,Seoul,South Korea,TRUE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7727,1971-05-09,Cyprus,Spain,0,2,UEFA Euro qualification,Nicosia,Cyprus,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7728,1971-05-09,German DR,Yugoslavia,1,2,UEFA Euro qualification,Leipzig,German DR,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7729,1971-05-09,South Korea,Cambodia,2,0,Korea Cup,Seoul,South Korea,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7730,1971-05-10,Republic of Ireland,Italy,1,2,UEFA Euro qualification,Dublin,Republic of Ireland,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7731,1971-05-11,Burma,Malaysia,6,1,Korea Cup,Seoul,South Korea,TRUE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7732,1971-05-11,South Korea,Indonesia,3,0,Korea Cup,Seoul,South Korea,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7733,1971-05-12,Albania,Poland,1,1,UEFA Euro qualification,Tirana,Albania,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7734,1971-05-12,England,Malta,5,0,UEFA Euro qualification,London,England,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7735,1971-05-12,Portugal,Denmark,5,0,UEFA Euro qualification,Porto,Portugal,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7736,1971-05-12,Switzerland,Greece,1,0,UEFA Euro qualification,Berne,Switzerland,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7737,1971-05-13,Indonesia,Malaysia,4,2,Korea Cup,Seoul,South Korea,TRUE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7738,1971-05-13,South Korea,Burma,0,0,Korea Cup,Seoul,South Korea,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7739,1971-05-15,South Korea,Burma,0,0,Korea Cup,Seoul,South Korea,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7740,1971-05-15,Malaysia,Thailand,0,3,Friendly,Taipei,Chinese Taipei,TRUE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7741,1971-05-15,Northern Ireland,England,0,1,British Championship,Belfast,Northern Ireland,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7742,1971-05-15,Wales,Scotland,0,0,British Championship,Cardiff,Wales,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7743,1971-05-16,Czechoslovakia,Romania,1,0,UEFA Euro qualification,Bratislava,Czechoslovakia,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7744,1971-05-18,Scotland,Northern Ireland,0,1,British Championship,Glasgow,Scotland,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7745,1971-05-19,Bulgaria,Hungary,3,0,UEFA Euro qualification,Sofia,Bulgaria,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7746,1971-05-19,England,Wales,0,0,British Championship,London,England,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7747,1971-05-20,Luxembourg,Belgium,0,4,Friendly,Luxembourg,Luxembourg,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7748,1971-05-20,Sweden,Finland,4,1,Nordic Championship,Borås,Sweden,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7749,1971-05-21,China PR,Cuba,1,0,Friendly,Beijing,China PR,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7750,1971-05-21,Thailand,Cambodia,1,1,AFC Asian Cup qualification,Bangkok,Thailand,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7751,1971-05-22,England,Scotland,3,1,British Championship,London,England,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7752,1971-05-22,Indonesia,Hong Kong,2,1,AFC Asian Cup qualification,Bangkok,Thailand,TRUE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7753,1971-05-22,Malaysia,Brunei,8,0,AFC Asian Cup qualification,Bangkok,Thailand,TRUE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7754,1971-05-22,Northern Ireland,Wales,1,0,British Championship,Belfast,Northern Ireland,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7755,1971-05-24,Cambodia,Hong Kong,2,1,AFC Asian Cup qualification,Bangkok,Thailand,TRUE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7756,1971-05-24,Thailand,Brunei,10,0,AFC Asian Cup qualification,Bangkok,Thailand,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7757,1971-05-25,Uganda,Malawi,3,3,Friendly,Kampala,Uganda,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7758,1971-05-26,Denmark,Belgium,1,2,UEFA Euro qualification,Copenhagen,Denmark,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7759,1971-05-26,Finland,Wales,0,1,UEFA Euro qualification,Helsinki,Finland,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7760,1971-05-26,Malaysia,Cambodia,2,1,AFC Asian Cup qualification,Bangkok,Thailand,TRUE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7761,1971-05-26,Norway,Iceland,3,1,Friendly,Bergen,Norway,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7762,1971-05-26,Sweden,Austria,1,0,UEFA Euro qualification,Solna,Sweden,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7763,1971-05-26,Thailand,Indonesia,0,1,AFC Asian Cup qualification,Bangkok,Thailand,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7764,1971-05-28,Indonesia,Brunei,9,0,AFC Asian Cup qualification,Bangkok,Thailand,TRUE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7765,1971-05-28,Malaysia,Hong Kong,2,1,AFC Asian Cup qualification,Bangkok,Thailand,TRUE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7766,1971-05-30,Cambodia,Indonesia,2,0,AFC Asian Cup qualification,Bangkok,Thailand,TRUE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7767,1971-05-30,Republic of Ireland,Austria,1,4,UEFA Euro qualification,Dublin,Republic of Ireland,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7768,1971-05-30,Russia,Spain,2,1,UEFA Euro qualification,Moscow,Soviet Union,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7769,1971-05-30,Thailand,Malaysia,1,0,AFC Asian Cup qualification,Bangkok,Thailand,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7770,1971-06-01,Malaysia,Indonesia,3,0,AFC Asian Cup qualification,Bangkok,Thailand,TRUE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7771,1971-06-01,Thailand,Cambodia,4,2,AFC Asian Cup qualification,Bangkok,Thailand,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7772,1971-06-01,Zambia,Ethiopia,5,1,Friendly,Lusaka,Zambia,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7773,1971-06-05,Indonesia,Singapore,3,0,Indonesia Tournament,Jakarta,Indonesia,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7774,1971-06-05,South Korea,Thailand,0,1,Indonesia Tournament,Jakarta,Indonesia,TRUE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7775,1971-06-06,Cambodia,Western Australia,2,2,Indonesia Tournament,Jakarta,Indonesia,TRUE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7776,1971-06-06,India,Thailand,0,1,Indonesia Tournament,Jakarta,Indonesia,TRUE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7777,1971-06-06,Zambia,DR Congo,2,1,African Cup of Nations qualification,Ndola,Zambia,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7778,1971-06-07,Indonesia,Burma,1,1,Indonesia Tournament,Jakarta,Indonesia,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7779,1971-06-07,Russia,Cyprus,6,1,UEFA Euro qualification,Moscow,Soviet Union,FALSE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7780,1971-06-08,Cambodia,Malaysia,1,1,Indonesia Tournament,Jakarta,Indonesia,TRUE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7781,1971-06-08,India,South Korea,2,3,Indonesia Tournament,Jakarta,Indonesia,TRUE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
7782,1971-06-09,Burma,Singapore,6,0,Indonesia Tournament,Jakarta,Indonesia,TRUE,2020-08-03 10:50:46.755489,2020-08-03 10:50:46.755489
